ngram,count,unithood,len
reversal violation,14,0.00011831209262579644,18
considerable attention,14,0.00011831209262579644,22
earlier estimates,14,0.00011831209262579644,17
new coupling,14,0.00011831209262579644,12
various symmetries,14,0.00011831209262579644,18
bound-state equation,14,0.00011831209262579644,20
non-abelian fields,14,0.00011831209262579644,18
generic point,14,0.00011831209262579644,13
strong-weak coupling,14,0.00011831209262579644,20
transverse-momentum-dependent parton,14,0.00011831209262579644,36
lax matrix,14,0.00011831209262579644,10
general potential,14,0.00011831209262579644,17
leptonic mass,14,0.00011831209262579644,13
similar model,14,0.00011831209262579644,13
nonperturbative matrix,14,0.00011831209262579644,22
f-theory model,14,0.00011831209262579644,14
scalar mixing,14,0.00011831209262579644,13
unknown functions,14,0.00011831209262579644,17
static vacuum,14,0.00011831209262579644,13
independent formulation,14,0.00011831209262579644,23
primary vertex,14,0.00011831209262579644,14
strongest bounds,14,0.00011831209262579644,16
direct lhc,14,0.00011831209262579644,10
good consistency,14,0.00011831209262579644,16
wide angle,14,0.00011831209262579644,10
new structures,14,0.00011831209262579644,14
possible test,14,0.00011831209262579644,13
updated version,14,0.00011831209262579644,15
null plane,14,0.00011831209262579644,10
expected precision,14,0.00011831209262579644,18
narrow window,14,0.00011831209262579644,13
proton-antiproton annihilation,14,0.00011831209262579644,30
[ arxiv,14,0.00011831209262579644,7
lorentz structures,14,0.00011831209262579644,18
magnetic sources,14,0.00011831209262579644,16
> k^,14,0.00011831209262579644,4
linear potentials,14,0.00011831209262579644,17
lattice artifacts,14,0.00011831209262579644,17
simple representation,14,0.00011831209262579644,21
standard matter,14,0.00011831209262579644,15
pi- decay,14,0.00011831209262579644,9
isospin-breaking effects,14,0.00011831209262579644,24
different vacuum,14,0.00011831209262579644,16
conformal class,14,0.00011831209262579644,15
latter theory,14,0.00011831209262579644,13
bosonic action,14,0.00011831209262579644,14
z-boson production,14,0.00011831209262579644,18
dense media,14,0.00011831209262579644,11
soft behavior,14,0.00011831209262579644,13
related problems,14,0.00011831209262579644,16
nonlocal gauge,14,0.00011831209262579644,14
isolated electrons,14,0.00011831209262579644,18
equal energy,14,0.00011831209262579644,12
technical design,14,0.00011831209262579644,16
quantum stability,14,0.00011831209262579644,17
liquid scintillation,14,0.00011831209262579644,20
different applications,14,0.00011831209262579644,22
substantial part,14,0.00011831209262579644,16
affleck-dine field,14,0.00011831209262579644,18
new supergravity,14,0.00011831209262579644,16
inelastic data,14,0.00011831209262579644,14
same phenomenon,14,0.00011831209262579644,15
partial-wave analyses,14,0.00011831209262579644,21
important example,14,0.00011831209262579644,17
extra dimensional,14,0.00011831209262579644,17
nonzero momentum,14,0.00011831209262579644,16
homogeneous solutions,14,0.00011831209262579644,21
second-order perturbation,14,0.00011831209262579644,25
classical radiation,14,0.00011831209262579644,19
cubic lattices,14,0.00011831209262579644,14
adiabatic perturbation,14,0.00011831209262579644,22
consistent approach,14,0.00011831209262579644,19
supersymmetric effects,14,0.00011831209262579644,22
similar situation,14,0.00011831209262579644,17
space-time noncommutativity,14,0.00011831209262579644,27
small q,14,0.00011831209262579644,7
independent form,14,0.00011831209262579644,16
covariant generalization,14,0.00011831209262579644,24
approximate scaling,14,0.00011831209262579644,19
carlo event,14,0.00011831209262579644,11
gluon condensation,14,0.00011831209262579644,18
recent discussions,14,0.00011831209262579644,18
optimal observables,14,0.00011831209262579644,19
physical hamiltonian,14,0.00011831209262579644,20
fixed background,14,0.00011831209262579644,16
primary particle,14,0.00011831209262579644,16
geometric realization,14,0.00011831209262579644,21
constant terms,14,0.00011831209262579644,14
non-perturbative behavior,14,0.00011831209262579644,25
nonlinear supersymmetry,14,0.00011831209262579644,23
full description,14,0.00011831209262579644,16
quadratic part,14,0.00011831209262579644,14
finite densities,14,0.00011831209262579644,16
logarithmic singularity,14,0.00011831209262579644,23
distinct signature,14,0.00011831209262579644,18
nonperturbative lattice,14,0.00011831209262579644,23
cohomological field,14,0.00011831209262579644,19
significant production,14,0.00011831209262579644,22
next-to-leading power,14,0.00011831209262579644,21
gribov copies,14,0.00011831209262579644,13
relative rates,14,0.00011831209262579644,14
complicated structure,14,0.00011831209262579644,21
physical field,14,0.00011831209262579644,14
clean probe,14,0.00011831209262579644,11
many fields,14,0.00011831209262579644,11
rare muon,14,0.00011831209262579644,9
such perturbations,14,0.00011831209262579644,18
quantum back-reaction,14,0.00011831209262579644,21
scalar condensates,14,0.00011831209262579644,18
simple consequence,14,0.00011831209262579644,18
fifth component,14,0.00011831209262579644,15
latent heat,14,0.00011831209262579644,11
differential algebra,14,0.00011831209262579644,20
relativistic harmonic,14,0.00011831209262579644,21
cosmological setting,14,0.00011831209262579644,20
flavour violating,14,0.00011831209262579644,17
scalar correlator,14,0.00011831209262579644,17
positive sign,14,0.00011831209262579644,13
relativistic invariant,14,0.00011831209262579644,22
generic framework,14,0.00011831209262579644,17
uv cut-off,14,0.00011831209262579644,10
dual interpretation,14,0.00011831209262579644,19
semi-classical analysis,14,0.00011831209262579644,23
possible violations,14,0.00011831209262579644,19
present observations,14,0.00011831209262579644,20
calabi-yau singularities,14,0.00011831209262579644,24
similar phenomenon,14,0.00011831209262579644,18
p-wave charmonium,14,0.00011831209262579644,17
angular part,14,0.00011831209262579644,12
independent results,14,0.00011831209262579644,19
p-adic string,14,0.00011831209262579644,13
dimensional planck,14,0.00011831209262579644,18
baryon-number violation,14,0.00011831209262579644,23
twist-3 contributions,14,0.00011831209262579644,21
conformal killing-yano,14,0.00011831209262579644,22
kinematical regimes,14,0.00011831209262579644,19
arrival direction,14,0.00011831209262579644,17
positive contribution,14,0.00011831209262579644,21
analytic arguments,14,0.00011831209262579644,18
geometric methods,14,0.00011831209262579644,17
different operators,14,0.00011831209262579644,19
other quark,14,0.00011831209262579644,11
unstable states,14,0.00011831209262579644,15
central jet,14,0.00011831209262579644,11
null killing,14,0.00011831209262579644,12
null strings,14,0.00011831209262579644,12
cosmic baryon,14,0.00011831209262579644,13
solar modulation,14,0.00011831209262579644,16
nuclear states,14,0.00011831209262579644,14
euclidean formulation,14,0.00011831209262579644,21
\mu =,14,0.00011831209262579644,5
low-energy interactions,14,0.00011831209262579644,23
key component,14,0.00011831209262579644,13
cosmological distance,14,0.00011831209262579644,21
other choices,14,0.00011831209262579644,13
lowest level,14,0.00011831209262579644,12
above result,14,0.00011831209262579644,12
elementary constituents,14,0.00011831209262579644,23
negligible contribution,14,0.00011831209262579644,23
chiral separation,14,0.00011831209262579644,17
arbitrary space,14,0.00011831209262579644,15
gauge-boson couplings,14,0.00011831209262579644,21
pair annihilation,14,0.00011831209262579644,17
k- k+,14,0.00011831209262579644,5
straightforward manner,14,0.00011831209262579644,22
center-of-mass motion,14,0.00011831209262579644,21
positive frequency,14,0.00011831209262579644,18
latter quantity,14,0.00011831209262579644,15
fermi momentum,14,0.00011831209262579644,14
heterotic m,14,0.00011831209262579644,11
qualitative level,14,0.00011831209262579644,17
relative strengths,14,0.00011831209262579644,18
on-shell amplitudes,14,0.00011831209262579644,19
scalar production,14,0.00011831209262579644,17
hydrodynamic behavior,14,0.00011831209262579644,21
unpolarized protons,14,0.00011831209262579644,19
< mml,14,0.00011831209262579644,5
small separations,14,0.00011831209262579644,17
monopole catalysis,14,0.00011831209262579644,18
salient features,14,0.00011831209262579644,16
different order,14,0.00011831209262579644,15
long-standing puzzle,14,0.00011831209262579644,20
free fermi,14,0.00011831209262579644,10
same-sign lepton,14,0.00011831209262579644,16
spurious poles,14,0.00011831209262579644,14
m *,14,0.00011831209262579644,3
topological configurations,14,0.00011831209262579644,26
exact computation,14,0.00011831209262579644,17
-dimensional supermanifold,14,0.00011831209262579644,26
twisted tori,14,0.00011831209262579644,12
skewed parton,14,0.00011831209262579644,13
d3-brane probe,14,0.00011831209262579644,14
interesting solutions,14,0.00011831209262579644,21
conventional picture,14,0.00011831209262579644,20
< /mml,14,0.00011831209262579644,6
constructive interference,14,0.00011831209262579644,25
same particle,14,0.00011831209262579644,13
neutral hydrogen,14,0.00011831209262579644,16
z bosons,14,0.00011831209262579644,8
theoretical formalism,14,0.00011831209262579644,21
asymmetric-energy collider,14,0.00011831209262579644,26
apparent paradox,14,0.00011831209262579644,16
consistent solution,14,0.00011831209262579644,19
gamma *,14,0.00011831209262579644,7
color-octet mechanism,14,0.00011831209262579644,21
black-hole spacetime,14,0.00011831209262579644,20
physical situations,14,0.00011831209262579644,19
t t,14,0.00011831209262579644,3
adler-bardeen theorem,14,0.00011831209262579644,21
liquid-gas phase,14,0.00011831209262579644,16
negative binomial,14,0.00011831209262579644,17
entanglement negativity,14,0.00011831209262579644,23
actual value,14,0.00011831209262579644,12
qcd renormalization,14,0.00011831209262579644,19
heavy-quark pair,14,0.00011831209262579644,16
detailed examination,14,0.00011831209262579644,20
bottom mass,14,0.00011831209262579644,11
first instance,14,0.00011831209262579644,14
energetic neutrinos,14,0.00011831209262579644,19
high-energy regime,14,0.00011831209262579644,18
such branes,14,0.00011831209262579644,11
signal candidates,14,0.00011831209262579644,17
extragalactic background,14,0.00011831209262579644,24
primary energy,14,0.00011831209262579644,14
corresponding renormalization,14,0.00011831209262579644,29
leading-log approximation,14,0.00011831209262579644,25
possible value,14,0.00011831209262579644,14
non-universal couplings,14,0.00011831209262579644,23
elliptic integrals,14,0.00011831209262579644,18
rational models,14,0.00011831209262579644,15
similar relation,14,0.00011831209262579644,16
arbitrary energy,14,0.00011831209262579644,16
same space,14,0.00011831209262579644,10
tree-level contribution,14,0.00011831209262579644,23
large-nc limit,14,0.00011831209262579644,14
conventional neutrino,14,0.00011831209262579644,21
different terms,14,0.00011831209262579644,15
equivariant localization,14,0.00011831209262579644,24
e symmetry,14,0.00011831209262579644,10
other type,14,0.00011831209262579644,10
inclusive dijet,14,0.00011831209262579644,15
two-loop evolution,14,0.00011831209262579644,18
general picture,14,0.00011831209262579644,15
short-distance contribution,14,0.00011831209262579644,27
color-octet contribution,14,0.00011831209262579644,24
massless graviton,14,0.00011831209262579644,17
self-consistent equations,14,0.00011831209262579644,25
universality violation,14,0.00011831209262579644,22
dielectric model,14,0.00011831209262579644,16
severe restrictions,14,0.00011831209262579644,19
single detector,14,0.00011831209262579644,15
possible observation,14,0.00011831209262579644,20
absolute stability,14,0.00011831209262579644,18
independent mass,14,0.00011831209262579644,16
angular decay,14,0.00011831209262579644,13
lorentz violations,14,0.00011831209262579644,18
non-trivial relations,14,0.00011831209262579644,21
observable algebra,14,0.00011831209262579644,18
traditional method,14,0.00011831209262579644,18
corresponding action,14,0.00011831209262579644,20
indirect evidence,14,0.00011831209262579644,17
ekpyrotic scenario,14,0.00011831209262579644,18
useful constraints,14,0.00011831209262579644,18
global flavor,14,0.00011831209262579644,13
lower dimensional,14,0.00011831209262579644,17
single particles,14,0.00011831209262579644,16
such constructions,14,0.00011831209262579644,18
six-dimensional spacetime,14,0.00011831209262579644,25
model-independent results,14,0.00011831209262579644,25
s -channel,14,0.00011831209262579644,10
discussed.cp violation,14,0.00011831209262579644,22
right-handed quark,14,0.00011831209262579644,18
tetraquark state,14,0.00011831209262579644,16
infinite dimensional,14,0.00011831209262579644,20
cartan subalgebra,14,0.00011831209262579644,17
qcd lattice,14,0.00011831209262579644,11
observed states,14,0.00011831209262579644,15
nonabelian chern-simons,14,0.00011831209262579644,23
np scenarios,14,0.00011831209262579644,12
strong qcd,14,0.00011831209262579644,10
four-dimensional einstein,14,0.00011831209262579644,25
experimental facts,14,0.00011831209262579644,18
laboratory experiments,14,0.00011831209262579644,22
nonlocal terms,14,0.00011831209262579644,14
charmed particle,14,0.00011831209262579644,16
possible energy,14,0.00011831209262579644,15
tighter constraints,14,0.00011831209262579644,19
-pair production,14,0.00011831209262579644,16
flat region,14,0.00011831209262579644,11
simply-laced lie,14,0.00011831209262579644,16
updated value,14,0.00011831209262579644,13
potential problems,14,0.00011831209262579644,18
linear behavior,14,0.00011831209262579644,15
numerical coefficient,14,0.00011831209262579644,21
thermal vacuum,14,0.00011831209262579644,14
mathematical literature,14,0.00011831209262579644,23
mathematical tools,14,0.00011831209262579644,18
semi-inclusive deeply,14,0.00011831209262579644,21
c >,14,0.00011831209262579644,3
top masses,14,0.00011831209262579644,10
dynamical behaviour,14,0.00011831209262579644,19
sudakov effects,14,0.00011831209262579644,15
strong influence,14,0.00011831209262579644,16
physical reason,14,0.00011831209262579644,15
model-independent search,14,0.00011831209262579644,24
small-x physics,14,0.00011831209262579644,15
local gravity,14,0.00011831209262579644,13
integral derivation,14,0.00011831209262579644,19
inertial mass,14,0.00011831209262579644,13
next-to-leading accuracy,14,0.00011831209262579644,24
measured properties,14,0.00011831209262579644,19
chiral quarks,14,0.00011831209262579644,13
single variable,14,0.00011831209262579644,15
constant fields,14,0.00011831209262579644,15
key results,14,0.00011831209262579644,11
certain sense,14,0.00011831209262579644,13
gravitational contribution,14,0.00011831209262579644,26
twisted n,14,0.00011831209262579644,9
two-loop accuracy,14,0.00011831209262579644,17
full understanding,14,0.00011831209262579644,18
new directions,14,0.00011831209262579644,14
such divergences,14,0.00011831209262579644,16
standard treatment,14,0.00011831209262579644,18
nnlo results,14,0.00011831209262579644,12
gauge systems,14,0.00011831209262579644,13
mean fields,14,0.00011831209262579644,11
fixed energy,14,0.00011831209262579644,12
higher-order contributions,14,0.00011831209262579644,26
general operators,14,0.00011831209262579644,17
entanglement renormalization,14,0.00011831209262579644,28
folded string,14,0.00011831209262579644,13
many ways,14,0.00011831209262579644,9
dimensional systems,14,0.00011831209262579644,19
many possibilities,14,0.00011831209262579644,18
standard quark,14,0.00011831209262579644,14
lee model,14,0.00011831209262579644,9
multicritical point,14,0.00011831209262579644,19
boundary actions,14,0.00011831209262579644,16
elastic unitarity,14,0.00011831209262579644,17
effective newton,14,0.00011831209262579644,16
gauge-higgs model,14,0.00011831209262579644,17
universal horizon,14,0.00011831209262579644,17
dominant mode,14,0.00011831209262579644,13
g *,14,0.00011831209262579644,3
hidden valley,14,0.00011831209262579644,13
last decades,14,0.00011831209262579644,12
small regions,14,0.00011831209262579644,13
standard-model gauge,14,0.00011831209262579644,20
renormalization-group evolution,14,0.00011831209262579644,31
rr field,14,0.00011831209262579644,8
non-abelian vortex,14,0.00011831209262579644,18
hilltop inflation,14,0.00011831209262579644,17
arbitrary choice,14,0.00011831209262579644,16
kinematic dependence,14,0.00011831209262579644,20
usual quantum,14,0.00011831209262579644,13
supersymmetric cases,14,0.00011831209262579644,20
infinite past,14,0.00011831209262579644,13
one-loop scattering,14,0.00011831209262579644,19
specific mass,14,0.00011831209262579644,13
strong electroweak,14,0.00011831209262579644,18
constant parameter,14,0.00011831209262579644,18
fourth root,14,0.00011831209262579644,11
invariant interaction,14,0.00011831209262579644,21
qcd trace,14,0.00011831209262579644,9
anomalous decays,14,0.00011831209262579644,16
bosonic models,14,0.00011831209262579644,14
thorough discussion,14,0.00011831209262579644,19
20-30 %,14,0.00011831209262579644,7
gluon contribution,14,0.00011831209262579644,18
nilpotent orbits,14,0.00011831209262579644,16
closed algebra,14,0.00011831209262579644,14
inelastic channels,14,0.00011831209262579644,18
higher-dimensional spacetime,14,0.00011831209262579644,28
hadronic axion,14,0.00011831209262579644,14
bs- >,14,0.00011831209262579644,5
longitudinal modes,14,0.00011831209262579644,18
direct pair,14,0.00011831209262579644,11
complex time,14,0.00011831209262579644,12
classical einstein,14,0.00011831209262579644,18
three-body interactions,14,0.00011831209262579644,23
promising approach,14,0.00011831209262579644,18
hydrodynamic fluctuations,14,0.00011831209262579644,25
nu decays,14,0.00011831209262579644,9
gravitational attraction,14,0.00011831209262579644,24
nova experiment,14,0.00011831209262579644,15
atomic systems,14,0.00011831209262579644,14
stellar collapse,14,0.00011831209262579644,16
critical phenomenon,14,0.00011831209262579644,19
thermal relics,14,0.00011831209262579644,14
striking agreement,14,0.00011831209262579644,18
stellar mass,14,0.00011831209262579644,12
convincing evidence,14,0.00011831209262579644,19
off-shell amplitudes,14,0.00011831209262579644,20
lagrangian l,14,0.00011831209262579644,12
double expansion,14,0.00011831209262579644,16
consistent interpretation,14,0.00011831209262579644,25
quantum potential,14,0.00011831209262579644,17
infrared brane,14,0.00011831209262579644,14
physical laws,14,0.00011831209262579644,13
usual perturbation,14,0.00011831209262579644,18
central detector,14,0.00011831209262579644,16
add model,14,0.00011831209262579644,9
large increase,14,0.00011831209262579644,14
canonical gravity,14,0.00011831209262579644,17
statistical methods,14,0.00011831209262579644,19
systematic description,14,0.00011831209262579644,22
virtual meson,14,0.00011831209262579644,13
x_u l,14,0.00011831209262579644,5
conformal spins,14,0.00011831209262579644,15
heavy pseudoscalar,14,0.00011831209262579644,18
simulated annealing,14,0.00011831209262579644,19
bjorken scaling,14,0.00011831209262579644,15
resulting field,14,0.00011831209262579644,15
millicharged particles,14,0.00011831209262579644,22
powerful test,14,0.00011831209262579644,13
various problems,14,0.00011831209262579644,16
relic gravitons,14,0.00011831209262579644,15
flat backgrounds,14,0.00011831209262579644,16
non-vanishing chemical,14,0.00011831209262579644,22
covariant string,14,0.00011831209262579644,16
static background,14,0.00011831209262579644,17
proper acceleration,14,0.00011831209262579644,19
t-channel exchange,14,0.00011831209262579644,18
such information,14,0.00011831209262579644,16
late decays,14,0.00011831209262579644,11
universal description,14,0.00011831209262579644,21
relevant cross,14,0.00011831209262579644,14
shower monte,14,0.00011831209262579644,12
large correlation,14,0.00011831209262579644,17
analytic qcd,14,0.00011831209262579644,12
low resolution,14,0.00011831209262579644,14
rigorous treatment,14,0.00011831209262579644,18
minimal string,14,0.00011831209262579644,14
infinite-dimensional symmetry,14,0.00011831209262579644,29
small decay,14,0.00011831209262579644,11
experimental discovery,14,0.00011831209262579644,22
main challenges,14,0.00011831209262579644,15
underlying geometry,14,0.00011831209262579644,19
asymptotic nature,14,0.00011831209262579644,17
approximate scale,14,0.00011831209262579644,17
fermionic case,14,0.00011831209262579644,14
weak cp,14,0.00011831209262579644,7
international symposium,14,0.00011831209262579644,23
tricritical points,14,0.00011831209262579644,18
full event,14,0.00011831209262579644,10
freeze-out parameters,14,0.00011831209262579644,21
kinematic reconstruction,14,0.00011831209262579644,24
weakly decaying,14,0.00011831209262579644,15
q^2 \gg,14,0.00011831209262579644,7
various higgs,14,0.00011831209262579644,13
euler-heisenberg lagrangian,14,0.00011831209262579644,27
relative uncertainty,14,0.00011831209262579644,20
numerical approaches,14,0.00011831209262579644,20
derive bounds,14,0.00011831209262579644,13
holographic bound,14,0.00011831209262579644,17
non-perturbative power,14,0.00011831209262579644,22
geometric phases,14,0.00011831209262579644,16
non-local gravity,14,0.00011831209262579644,17
gauge actions,14,0.00011831209262579644,13
spin model,14,0.00011831209262579644,10
relevant mass,14,0.00011831209262579644,13
coupled theories,14,0.00011831209262579644,16
finite-dimensional representations,14,0.00011831209262579644,34
current value,14,0.00011831209262579644,13
anti-top quarks,14,0.00011831209262579644,15
relativistic matter,14,0.00011831209262579644,19
possible exception,14,0.00011831209262579644,18
fractional power,14,0.00011831209262579644,16
commutative geometry,14,0.00011831209262579644,20
further measurements,14,0.00011831209262579644,20
experimental determinations,14,0.00011831209262579644,27
statistical sensitivity,14,0.00011831209262579644,23
kdv equation,14,0.00011831209262579644,12
new tensor,14,0.00011831209262579644,10
various states,14,0.00011831209262579644,14
relativistic extension,14,0.00011831209262579644,22
such resonances,14,0.00011831209262579644,15
current constraint,14,0.00011831209262579644,18
linearized field,14,0.00011831209262579644,16
vortex solution,14,0.00011831209262579644,15
kadanoff-baym equations,14,0.00011831209262579644,23
kinematical configurations,14,0.00011831209262579644,26
> tau,14,0.00011831209262579644,5
second set,14,0.00011831209262579644,10
time-dependent analysis,14,0.00011831209262579644,23
renormalized expectation,14,0.00011831209262579644,24
top-quark physics,14,0.00011831209262579644,17
stable state,14,0.00011831209262579644,12
small effects,14,0.00011831209262579644,13
multicritical points,14,0.00011831209262579644,20
elastic processes,14,0.00011831209262579644,17
nonsingular bounce,14,0.00011831209262579644,18
lax representation,14,0.00011831209262579644,18
effective supersymmetry,14,0.00011831209262579644,23
large sets,14,0.00011831209262579644,10
two-field models,14,0.00011831209262579644,16
generalized cp,14,0.00011831209262579644,14
certain mass,14,0.00011831209262579644,12
n=1 case,14,0.00011831209262579644,8
one-matrix models,14,0.00011831209262579644,17
simple forms,14,0.00011831209262579644,12
s^1 \times,14,0.00011831209262579644,10
lattice discretization,14,0.00011831209262579644,22
certain gauge,14,0.00011831209262579644,13
e^- \rightarrow,14,0.00011831209262579644,15
primordial abundances,14,0.00011831209262579644,21
projectile fragmentation,14,0.00011831209262579644,24
potential discovery,14,0.00011831209262579644,19
non-trivial dynamics,14,0.00011831209262579644,20
scalar superpartner,14,0.00011831209262579644,19
galilean conformal,14,0.00011831209262579644,18
relevant data,14,0.00011831209262579644,13
important physics,14,0.00011831209262579644,17
nonlinear interaction,14,0.00011831209262579644,21
future applications,14,0.00011831209262579644,19
thrust distribution,14,0.00011831209262579644,19
simplest realization,14,0.00011831209262579644,20
second contribution,14,0.00011831209262579644,19
ale space,14,0.00011831209262579644,9
present limit,14,0.00011831209262579644,13
natural parity,14,0.00011831209262579644,14
k l,14,0.00011831209262579644,3
perturbative coupling,14,0.00011831209262579644,21
b_s^ *,14,0.00011831209262579644,6
current work,14,0.00011831209262579644,12
nonperturbative physics,14,0.00011831209262579644,23
bulk-boundary correspondence,14,0.00011831209262579644,28
physical equivalence,14,0.00011831209262579644,20
approximate results,14,0.00011831209262579644,19
cubic gravity,14,0.00011831209262579644,13
opposite charges,14,0.00011831209262579644,16
exact evaluation,14,0.00011831209262579644,16
superconformal anomaly,14,0.00011831209262579644,22
mu nu,14,0.00011831209262579644,5
noncommutative tori,14,0.00011831209262579644,19
strangeness enhancement,14,0.00011831209262579644,23
n=2 super-yang-mills,14,0.00011831209262579644,20
z →,14,0.00011831209262579644,3
effective light,14,0.00011831209262579644,15
future sensitivity,14,0.00011831209262579644,18
matter-dominated era,14,0.00011831209262579644,20
large water,14,0.00011831209262579644,11
accelerating expansion,14,0.00011831209262579644,22
original paper,14,0.00011831209262579644,14
few cases,14,0.00011831209262579644,9
noncritical strings,14,0.00011831209262579644,19
much interest,14,0.00011831209262579644,13
fundamental fermion,14,0.00011831209262579644,19
supersymmetric generalizations,14,0.00011831209262579644,30
critical length,14,0.00011831209262579644,15
chiral lattice,14,0.00011831209262579644,14
similar solutions,14,0.00011831209262579644,17
light sleptons,14,0.00011831209262579644,14
other b,14,0.00011831209262579644,7
one-boson-exchange model,14,0.00011831209262579644,24
higher-dimensional gravity,14,0.00011831209262579644,26
usual one,14,0.00011831209262579644,9
analytic study,14,0.00011831209262579644,14
qcd confinement,14,0.00011831209262579644,15
logarithmic negativity,14,0.00011831209262579644,22
different targets,14,0.00011831209262579644,17
interesting region,14,0.00011831209262579644,18
quark-antiquark system,14,0.00011831209262579644,22
explicit derivation,14,0.00011831209262579644,19
phenomenological value,14,0.00011831209262579644,22
global description,14,0.00011831209262579644,18
generalized vector,14,0.00011831209262579644,18
such reactions,14,0.00011831209262579644,14
enhanced contributions,14,0.00011831209262579644,22
following features,14,0.00011831209262579644,18
infinite gauge,14,0.00011831209262579644,14
additional vector,14,0.00011831209262579644,17
\ell^- \bar,14,0.00011831209262579644,11
promising channel,14,0.00011831209262579644,17
point-like source,14,0.00011831209262579644,17
overall sign,14,0.00011831209262579644,12
thermal average,14,0.00011831209262579644,15
non-trivial case,14,0.00011831209262579644,16
covariant version,14,0.00011831209262579644,17
cp-violating charge,14,0.00011831209262579644,19
massive spectrum,14,0.00011831209262579644,16
nutev experiment,14,0.00011831209262579644,16
t channel,14,0.00011831209262579644,9
sharp cutoff,14,0.00011831209262579644,12
four-dimensional minkowski,14,0.00011831209262579644,26
hadronic multiplicity,14,0.00011831209262579644,21
lattice-qcd calculations,14,0.00011831209262579644,24
conformal covariance,14,0.00011831209262579644,20
different pion,14,0.00011831209262579644,14
h +,14,0.00011831209262579644,3
planck collaboration,14,0.00011831209262579644,20
perturbative expression,14,0.00011831209262579644,23
semileptonic hyperon,14,0.00011831209262579644,20
hybrid state,14,0.00011831209262579644,12
internal spin,14,0.00011831209262579644,13
first limit,14,0.00011831209262579644,11
physical scalar,14,0.00011831209262579644,15
new matter,14,0.00011831209262579644,10
mean life,14,0.00011831209262579644,9
extreme cases,14,0.00011831209262579644,13
high-luminosity phase,14,0.00011831209262579644,21
second family,14,0.00011831209262579644,13
exact vacuum,14,0.00011831209262579644,12
pseudoscalar channel,14,0.00011831209262579644,20
high-scale inflation,14,0.00011831209262579644,20
full field,14,0.00011831209262579644,10
solar telescope,14,0.00011831209262579644,15
arbitrary level,14,0.00011831209262579644,15
hadronic modes,14,0.00011831209262579644,14
inspired model,14,0.00011831209262579644,14
high-energy reactions,14,0.00011831209262579644,21
physical objects,14,0.00011831209262579644,16
various monte,14,0.00011831209262579644,13
potential relevance,14,0.00011831209262579644,19
nlo analysis,14,0.00011831209262579644,12
interesting signals,14,0.00011831209262579644,19
radiative origin,14,0.00011831209262579644,16
strong reduction,14,0.00011831209262579644,16
baryonic charge,14,0.00011831209262579644,15
dipole formalism,14,0.00011831209262579644,16
complementary role,14,0.00011831209262579644,18
electromagnetic vacuum,14,0.00011831209262579644,22
colored scalars,14,0.00011831209262579644,15
large d,14,0.00011831209262579644,7
present author,14,0.00011831209262579644,14
possible deviation,14,0.00011831209262579644,18
basic physics,14,0.00011831209262579644,13
coulomb-nuclear interference,14,0.00011831209262579644,28
susy transformations,14,0.00011831209262579644,20
ultrarelativistic collisions,14,0.00011831209262579644,28
anomaly polynomial,14,0.00011831209262579644,18
non-zero density,14,0.00011831209262579644,16
other branches,14,0.00011831209262579644,14
mediterranean sea,14,0.00011831209262579644,17
electromagnetic penguin,14,0.00011831209262579644,23
high-energy data,14,0.00011831209262579644,16
spin states,14,0.00011831209262579644,11
theoretical background,14,0.00011831209262579644,22
statistical ensemble,14,0.00011831209262579644,20
adiabatic mode,14,0.00011831209262579644,14
recent star,14,0.00011831209262579644,11
corresponding quantities,14,0.00011831209262579644,24
on-shell diagrams,14,0.00011831209262579644,17
einstein-hilbert lagrangian,14,0.00011831209262579644,27
distant sources,14,0.00011831209262579644,15
observed structure,14,0.00011831209262579644,18
cp-even scalar,14,0.00011831209262579644,14
effective polyakov,14,0.00011831209262579644,18
large-radius jet,14,0.00011831209262579644,16
high-energy qcd,14,0.00011831209262579644,15
possible measurement,14,0.00011831209262579644,20
new regime,14,0.00011831209262579644,10
similar magnitude,14,0.00011831209262579644,17
brans-dicke gravity,14,0.00011831209262579644,19
integral methods,14,0.00011831209262579644,16
stringy corrections,14,0.00011831209262579644,19
ideal place,14,0.00011831209262579644,11
such relations,14,0.00011831209262579644,14
slight modification,14,0.00011831209262579644,19
decay events,14,0.00011831209262579644,12
initial configuration,14,0.00011831209262579644,21
average instanton,14,0.00011831209262579644,17
spinodal instabilities,14,0.00011831209262579644,22
d term,14,0.00011831209262579644,6
black-hole solution,14,0.00011831209262579644,19
effective superpotentials,14,0.00011831209262579644,25
cylindrical shell,14,0.00011831209262579644,17
fractional powers,14,0.00011831209262579644,17
nucleus–nucleus collisions,14,0.00011831209262579644,26
previous versions,14,0.00011831209262579644,17
measured asymmetry,14,0.00011831209262579644,18
brans-dicke parameter,14,0.00011831209262579644,21
non-perturbative renormalisation,14,0.00011831209262579644,32
extra parameter,14,0.00011831209262579644,15
continuous electron,14,0.00011831209262579644,19
same collision,14,0.00011831209262579644,14
discrete space-time,14,0.00011831209262579644,19
quadratic mass,14,0.00011831209262579644,14
time-reversal invariance,14,0.00011831209262579644,24
dm annihilations,14,0.00011831209262579644,16
perturbative qed,14,0.00011831209262579644,16
nonperturbative quark,14,0.00011831209262579644,21
plasma frequency,14,0.00011831209262579644,16
